rmsd, with cst, default, filename 
15.2184057236, 2874.87352433, 38.0475136562, 4/manual_65.pdb
362.718566895, 3294770.32367, 7.68613, 4/manual_143.pdb
548.827209473, 8280537.40583, 7.68613, 4/manual_110.pdb
10.3063259125, 730.799533079, 68.28203642, 4/manual_31.pdb
673.418273926, 11901681.4197, 7.68613, 4/manual_128.pdb
5.10363769531, -8.67397026834, -20.3264115009, 4/manual_24.pdb
11.5507211685, 1063.33197615, 8.37057, 4/manual_10.pdb
0.0, nan, 8.82679, 4/manual_253.pdb
11.4255571365, 1000.31981865, -16.8272861034, 4/manual_59.pdb
108.29057312, 296611.934124, 7.68613, 4/manual_92.pdb
1596.98791504, 66567823.9708, 7.68613, 4/manual_177.pdb
10.6789731979, 77.8906259295, 25.312331705, 4/manual_51.pdb
0.0, nan, 8.82679, 4/manual_229.pdb
12.1034116745, 122.585181321, -10.180136928, 4/manual_36.pdb
0.0, nan, 8.82679, 4/manual_204.pdb
15.6753225327, 473.325860174, -13.1350441231, 4/manual_86.pdb
687.374816895, 12481049.247, 7.68613, 4/manual_175.pdb
0.0, nan, 8.82679, 4/manual_251.pdb
0.0, nan, 8.82679, 4/manual_245.pdb
1257.78845215, 42239635.9455, 7.68613, 4/manual_194.pdb
1594.03063965, 66901512.2613, 7.45294, 4/manual_170.pdb
81.7838058472, 187923.421542, 7.68613, 4/manual_87.pdb
16.6630096436, 2780.10340032, 7.68613, 4/manual_85.pdb
5.70548009872, 525.56741644, 282.683965415, 4/manual_48.pdb
368.730285645, 3818016.03771, 7.68613, 4/manual_176.pdb
946.578735352, 23992334.6973, 7.68613, 4/manual_117.pdb
0.0, nan, 8.82679, 4/manual_252.pdb
0.0, nan, 8.82679, 4/manual_243.pdb
2638.32592773, 182616793.121, 7.68613, 4/manual_118.pdb
114.450996399, 384179.82538, 7.68613, 4/manual_154.pdb
539.730712891, 7516349.46864, 7.68613, 4/manual_119.pdb
220.048187256, 1178595.35914, 7.68613, 4/manual_76.pdb
0.0, nan, 8.82679, 4/manual_219.pdb
1789.76550293, 85413005.6918, 7.45294, 4/manual_189.pdb
683.296630859, 12947071.6232, 7.68613, 4/manual_114.pdb
6.29398155212, 789.982967033, 19.8140096293, 4/manual_7.pdb
10.4927272797, 5.20427308419, -51.9389069219, 4/manual_0.pdb
713.50567627, 14101093.7776, 7.68613, 4/manual_192.pdb
0.0, nan, 8.82679, 4/manual_247.pdb
17.0290279388, 9345.23484909, 7.68613, 4/manual_169.pdb
13.060631752, 2921.43784843, 663.83230424, 4/manual_63.pdb
0.0, nan, 8.82679, 4/manual_263.pdb
1537.61547852, 63819815.8257, 7.45294, 4/manual_159.pdb
9.13949584961, 1551.66880446, 15.1397569914, 4/manual_37.pdb
0.0, nan, 8.82679, 4/manual_205.pdb
0.0, nan, 8.82679, 4/manual_264.pdb
19.6190681458, 3823.80946206, 78.6547114723, 4/manual_64.pdb
16.8188724518, 1481.17327656, 7.68613, 4/manual_88.pdb
8.5566778183, 273.86720475, 153.948869072, 4/manual_50.pdb
15.8042049408, 1666.56098686, 379.22790328, 4/manual_2.pdb
1492.43969727, 59054076.9967, 7.45294, 4/manual_134.pdb
70.3853912354, 109427.542432, 7.68613, 4/manual_152.pdb
1054.53613281, 29444984.2797, 7.68613, 4/manual_146.pdb
13.9329328537, 843.840103717, 233.802568849, 4/manual_29.pdb
0.0, nan, 8.82679, 4/manual_236.pdb
7.96306371689, 2838.55487735, 590.377701016, 4/manual_70.pdb
6.87135648727, 233.493947261, -9.10773947069, 4/manual_44.pdb
0.0, nan, 8.82679, 4/manual_246.pdb
2340.74023438, 144424233.085, 7.68613, 4/manual_156.pdb
0.0, nan, 8.82679, 4/manual_220.pdb
289.029205322, 2276814.01031, 7.68613, 4/manual_161.pdb
7.23553657532, 46.3822002882, -19.3009140572, 4/manual_27.pdb
8.94422626495, 899.710387376, 417.121963741, 4/manual_20.pdb
639.352783203, 10821432.4962, 7.68613, 4/manual_182.pdb
133.10256958, 523326.037261, 7.68613, 4/manual_145.pdb
383.832672119, 4023482.3005, 7.68613, 4/manual_111.pdb
109.259140015, 275524.37928, 7.68613, 4/manual_108.pdb
2671.44116211, 188372406.963, 7.68613, 4/manual_100.pdb
1455.82556152, 55345739.0339, 7.68613, 4/manual_120.pdb
8.61214351654, 550.908884628, 189.470866727, 4/manual_52.pdb
1465.0703125, 56623926.7587, 7.68613, 4/manual_116.pdb
0.0, nan, 8.82679, 4/manual_256.pdb
268.508270264, 1830336.41983, 7.68613, 4/manual_75.pdb
0.0, nan, 8.82679, 4/manual_211.pdb
1016.57849121, 27019530.8941, 7.68613, 4/manual_94.pdb
8.5041885376, 1986.65250868, 35.0902813518, 4/manual_8.pdb
10.0648298264, 1390.49078065, 66.7748844507, 4/manual_32.pdb
14.878408432, 868.547197783, -15.448049163, 4/manual_68.pdb
0.0, nan, 8.82679, 4/manual_235.pdb
2425.57714844, 156822616.372, 7.68613, 4/manual_191.pdb
1263.03466797, 42475157.6517, 7.68613, 4/manual_144.pdb
1219.48461914, 40383568.5945, 7.68613, 4/manual_173.pdb
12.9060497284, 1344.88756475, -8.90829992765, 4/manual_22.pdb
14.705997467, 706.223680112, 470.61543988, 4/manual_41.pdb
12.5661487579, 1818.78809122, -1.00442003051, 4/manual_15.pdb
9.24175739288, 2704.39612225, 341.990954298, 4/manual_49.pdb
565.124267578, 8320880.80693, 7.45294, 4/manual_138.pdb
16.1267471313, 2521.60229846, 776.066703283, 4/manual_45.pdb
2515.89282227, 167330986.385, 7.68613, 4/manual_172.pdb
0.0, nan, 8.82679, 4/manual_223.pdb
13.1423006058, 892.982652262, -24.9955170029, 4/manual_33.pdb
1063.09973145, 30226137.2059, 7.68613, 4/manual_112.pdb
0.0, nan, 8.82679, 4/manual_202.pdb
0.0, nan, 8.82679, 4/manual_231.pdb
12.8679018021, 155.1403539, -57.2208665214, 4/manual_18.pdb
659.121337891, 11391839.2359, 7.68613, 4/manual_91.pdb
756.705444336, 15011856.0025, 7.68613, 4/manual_167.pdb
10.9320840836, 95.4360560995, -17.180160735, 4/manual_28.pdb
964.369506836, 24495607.0512, 7.68613, 4/manual_83.pdb
0.0, nan, 8.82679, 4/manual_228.pdb
13.5064535141, 817.063930761, 589.277834302, 4/manual_3.pdb
1471.87353516, 58043152.8387, 7.68613, 4/manual_160.pdb
5.67766666412, 235.344491119, 13.9223204598, 4/manual_23.pdb
2436.7409668, 158390070.526, 7.45294, 4/manual_103.pdb
602.345336914, 9733168.17291, 7.68613, 4/manual_149.pdb
12.6048412323, 215.829063349, -33.1418279229, 4/manual_38.pdb
8.33023166656, 349.719252749, -17.3810330212, 4/manual_61.pdb
5.54490327835, 455.583968014, 8.4171562363, 4/manual_72.pdb
10.1223611832, 1466.72706191, 80.5502615659, 4/manual_39.pdb
0.0, nan, 8.82679, 4/manual_262.pdb
12.8304309845, 1190.8069352, 62.8436127968, 4/manual_25.pdb
1795.82836914, 84198633.9081, 7.68613, 4/manual_165.pdb
11.3857002258, 344.029059971, 210.715222789, 4/manual_4.pdb
0.0, nan, 8.82679, 4/manual_213.pdb
2401.47119141, 152944119.539, 7.68613, 4/manual_174.pdb
15.3582496643, 16.0966714951, -7.09704073476, 4/manual_16.pdb
3521.35888672, 326189381.497, 7.68613, 4/manual_80.pdb
662.125244141, 11782708.4112, 7.68613, 4/manual_82.pdb
0.0, nan, 8.82679, 4/manual_257.pdb
1154.10668945, 35394948.0634, 7.68613, 4/manual_164.pdb
0.0, nan, 8.82679, 4/manual_215.pdb
0.0, nan, 8.82679, 4/manual_227.pdb
0.0, nan, 8.82679, 4/manual_218.pdb
0.0, nan, 8.82679, 4/manual_260.pdb
980.533935547, 25111631.6899, 7.68613, 4/manual_185.pdb
0.0, nan, 8.82679, 4/manual_221.pdb
