rmsd, with cst, default, filename 
99.3516845703, 279707.502517, 7.68613, 24/manual_109.pdb
0.0, nan, 8.82679, 24/manual_232.pdb
0.0, nan, 8.82679, 24/manual_266.pdb
154.140411377, 584841.349242, 7.68613, 24/manual_179.pdb
6.4775557518, 633.309605694, 68.5430092901, 24/manual_65.pdb
95.5886383057, 217817.826784, 7.68613, 24/manual_143.pdb
148.469238281, 716600.045254, 7.68613, 24/manual_110.pdb
8.104180336, 1606.81568033, 48.6301464679, 24/manual_31.pdb
706.68548584, 13832708.5584, 7.68613, 24/manual_128.pdb
9.69638252258, 535.013704125, 333.731983656, 24/manual_24.pdb
11.4625015259, 685.65489431, -12.2968778926, 24/manual_10.pdb
0.0, nan, 8.82679, 24/manual_253.pdb
7.54346895218, 788.573740455, 4.84924685816, 24/manual_59.pdb
544.342773438, 7628014.75236, 7.68613, 24/manual_92.pdb
2428.32104492, 156569845.101, 7.45294, 24/manual_177.pdb
17.5473976135, 1408.91326226, 0.828888150279, 24/manual_51.pdb
5176.43261719, 707801942.851, 6.74558, 24/manual_229.pdb
6.25281572342, -7.13709727545, -26.8195962844, 24/manual_36.pdb
784.569152832, 16746724.8082, 7.68613, 24/manual_204.pdb
9.76413059235, 1093.04227671, 55.2054250089, 24/manual_86.pdb
1569.94287109, 65375627.8966, 7.68613, 24/manual_175.pdb
0.0, nan, 8.82679, 24/manual_251.pdb
0.0, nan, 8.82679, 24/manual_245.pdb
324.099334717, 2859879.7386, 7.68613, 24/manual_194.pdb
1417.93371582, 52526924.8243, 7.68613, 24/manual_170.pdb
14.5477933884, 1250.24828917, 785.637656069, 24/manual_87.pdb
7.80796384811, 624.014527525, -9.63081355263, 24/manual_85.pdb
11.4259567261, 1217.33115211, 390.725920905, 24/manual_48.pdb
2218.4831543, 130213488.087, 7.68613, 24/manual_176.pdb
7982.04492188, 1678216111.37, 5.66177, 24/manual_117.pdb
0.0, nan, 8.82679, 24/manual_252.pdb
0.0, nan, 8.82679, 24/manual_243.pdb
15.4097528458, 190.877525928, -8.52314640303, 24/manual_118.pdb
1453.86706543, 56252119.9426, 7.68613, 24/manual_154.pdb
892.895690918, 20765921.713, 7.68613, 24/manual_119.pdb
7.66247701645, 827.597043334, 1.65365454227, 24/manual_76.pdb
1998.86853027, 105951539.641, 7.68613, 24/manual_219.pdb
