822.347499115, 7/manual_67.pdb
320.193800802, 7/manual_6.pdb
291.013062931, 7/manual_55.pdb
183.909754587, 7/manual_71.pdb
23.6748986709, 7/manual_12.pdb
-8.3461479572, 7/manual_48.pdb
-17.0867484914, 7/manual_0.pdb
-29.1844907073, 7/manual_1.pdb
