rmsd, with cst, default, filename 
14.1897220612, -53.4092791132, -78.09766, 10/manual_56.pdb
13.5627288818, -34.3536092419, -52.96242, 10/manual_21.pdb
8.48177051544, 30.7558801467, 15.58884, 10/manual_293.pdb
11.6223039627, 15.7202273546, 0.01738, 10/manual_230.pdb
11.1660575867, 32.3410003135, 1.75833, 10/manual_238.pdb
16.6038761139, 1.36589739338, -36.75079, 10/manual_60.pdb
10.5436382294, 48.6181502532, 7.34141, 10/manual_269.pdb
11.7339010239, -22.6314557856, -58.10475, 10/manual_14.pdb
5.13476705551, -45.2254391909, -66.92721, 10/manual_53.pdb
12.1293001175, 17.8645991976, 4.45794, 10/manual_136.pdb
8.3023223877, -40.2193279039, -64.23227, 10/manual_109.pdb
10.071308136, 20.8144257338, 7.41035, 10/manual_232.pdb
7.58342933655, 13.7353355039, -0.22917, 10/manual_266.pdb
20.831571579, 22.6416438224, 3.47881, 10/manual_179.pdb
14.3651790619, -35.8669821597, -54.48005, 10/manual_65.pdb
24.1895065308, 19.7971419519, 5.00791, 10/manual_143.pdb
9.74679279327, -31.1062488185, -57.37897, 10/manual_110.pdb
12.0554466248, 2.04348048671, -50.98092, 10/manual_31.pdb
17.3370761871, 27.1581331871, 11.77648, 10/manual_296.pdb
20.9577121735, 19.3087095482, 4.0173, 10/manual_128.pdb
10.6057415009, -42.7924451129, -66.16638, 10/manual_24.pdb
18.586977005, -16.9709545093, -32.32115, 10/manual_10.pdb
13.4368438721, 33.2266666842, 2.89077, 10/manual_253.pdb
6.92552852631, -51.2544938086, -70.15179, 10/manual_59.pdb
19.0267753601, -18.4692793257, -33.50655, 10/manual_92.pdb
10.4086694717, 32.5348165866, 0.7389, 10/manual_177.pdb
11.4971828461, -24.3780819857, -56.18653, 10/manual_51.pdb
15.4948072433, 32.9106149595, 9.71383, 10/manual_229.pdb
7.87216424942, -37.7969430433, -65.20527, 10/manual_36.pdb
7.43940114975, 30.0634218714, 4.36184, 10/manual_204.pdb
10.2454500198, -24.9374924516, -60.44636, 10/manual_86.pdb
16.5986022949, 30.5128439982, 6.70001, 10/manual_283.pdb
11.78860569, 23.2132180739, 4.77587, 10/manual_175.pdb
22.4528923035, 22.0817828763, 5.00791, 10/manual_251.pdb
22.2595672607, 18.6640326132, 3.45682, 10/manual_245.pdb
14.3356351852, 21.1125613139, 6.53147, 10/manual_194.pdb
7.0601849556, 17.3920005833, -0.54642, 10/manual_290.pdb
21.7082748413, 20.7451978552, 5.2411, 10/manual_170.pdb
10.783082962, -17.4216342491, -33.36119, 10/manual_87.pdb
19.5801677704, 15.6375130734, -34.13382, 10/manual_85.pdb
18.369977951, -23.8803032497, -33.64533, 10/manual_48.pdb
14.5543813705, 43.9751972694, 5.42023, 10/manual_176.pdb
16.9660320282, 81.5127792872, -35.30107, 10/manual_117.pdb
15.1904478073, 23.5037952985, 5.00057, 10/manual_252.pdb
6.55507564545, 15.6492972495, -1.3747, 10/manual_243.pdb
13.9026641846, -39.7459165733, -52.45288, 10/manual_118.pdb
8.89121437073, 20.6361915344, 3.17132, 10/manual_154.pdb
19.8156738281, 15.4483275599, -11.21093, 10/manual_119.pdb
12.8107013702, -48.8334731018, -69.99773, 10/manual_76.pdb
14.44419384, 35.3553022589, 12.5826, 10/manual_219.pdb
15.2788581848, 22.0456642134, 6.85054, 10/manual_276.pdb
17.0373210907, 31.642286923, 1.38798, 10/manual_189.pdb
18.2226715088, -18.7876287612, -34.45046, 10/manual_114.pdb
18.9465179443, 5.01367597881, -27.94299, 10/manual_7.pdb
12.1004838943, -52.2692463371, -71.65014, 10/manual_0.pdb
7.90197324753, 16.4559903337, -3.81754, 10/manual_192.pdb
15.8560028076, 52.4190851298, 7.34505, 10/manual_247.pdb
19.0839557648, 24.5540181664, 9.41485, 10/manual_169.pdb
7.96622943878, -64.1777762707, -75.97837, 10/manual_63.pdb
6.94233608246, 23.1539893166, 0.56648, 10/manual_263.pdb
10.4287796021, 25.7031618963, -1.39519, 10/manual_159.pdb
19.0068473816, 26.3323966038, -33.98766, 10/manual_37.pdb
8.88242816925, 11.2257899336, -4.93814, 10/manual_267.pdb
11.8593940735, 29.374757485, 1.91206, 10/manual_205.pdb
13.7538366318, 22.0438518589, 2.38717, 10/manual_264.pdb
15.4172086716, -23.2723970159, -64.33068, 10/manual_64.pdb
13.810669899, -40.8328431554, -70.06734, 10/manual_88.pdb
18.73254776, 21.8507621834, 5.03741, 10/manual_291.pdb
11.2007312775, -27.6423038106, -76.82241, 10/manual_50.pdb
9.17752075195, -44.4658574787, -62.13681, 10/manual_2.pdb
18.0564022064, 20.6518537023, 5.00791, 10/manual_134.pdb
16.0102653503, 32.0715683899, 4.15611, 10/manual_152.pdb
8.32289981842, 33.1801025276, -0.42464, 10/manual_146.pdb
11.0396366119, -28.1140660383, -47.11612, 10/manual_29.pdb
5.72011804581, 45.4706057642, 3.41441, 10/manual_236.pdb
15.4704351425, -49.686216979, -72.93465, 10/manual_70.pdb
12.7461128235, -60.4077744834, -66.60145, 10/manual_44.pdb
10.0178842545, 34.9228384626, 5.184, 10/manual_246.pdb
6.79168128967, 18.8664884919, -0.54324, 10/manual_156.pdb
18.3999176025, 28.9133591209, 5.31862, 10/manual_220.pdb
8.79284000397, 25.850223519, 10.61922, 10/manual_289.pdb
17.0688228607, 25.6897098131, 1.78134, 10/manual_161.pdb
21.2068595886, -10.9505638654, -35.25114, 10/manual_27.pdb
7.60041475296, -48.9260423079, -66.46545, 10/manual_20.pdb
21.7156829834, 21.3949500776, 5.00791, 10/manual_182.pdb
13.7309398651, 21.0004271241, 3.3251, 10/manual_145.pdb
9.15689754486, -54.2717377931, -64.6141, 10/manual_111.pdb
17.3779449463, -15.9866918766, -48.71221, 10/manual_108.pdb
9.65245723724, -22.5452701212, -56.60244, 10/manual_100.pdb
11.9578237534, -9.10451064963, -24.76362, 10/manual_120.pdb
13.3479242325, -43.8742361041, -58.21467, 10/manual_52.pdb
12.1485338211, -45.6227432923, -68.90111, 10/manual_116.pdb
14.1604833603, 18.9714496967, -1.35728, 10/manual_274.pdb
14.9952526093, 14.339356923, 0.02028, 10/manual_278.pdb
17.3066234589, 34.7621183306, 3.12483, 10/manual_279.pdb
17.6630058289, 24.8282082616, 6.32989, 10/manual_272.pdb
14.2373533249, 18.014566062, 5.37474, 10/manual_256.pdb
16.1500473022, -22.9726534848, -46.0139, 10/manual_75.pdb
11.4487667084, 35.4997196783, 2.29108, 10/manual_211.pdb
5.64447879791, -64.5573317699, -72.65728, 10/manual_94.pdb
19.2127399445, -4.61319767471, -33.69586, 10/manual_8.pdb
14.8648023605, 1.6526480188, -42.3748, 10/manual_32.pdb
21.5082187653, 29.1649908893, 4.47808, 10/manual_292.pdb
12.891749382, 33.427885318, 18.31718, 10/manual_297.pdb
12.2852163315, 28.0813284999, 10.6125, 10/manual_285.pdb
16.1951599121, -18.1845020859, -42.25656, 10/manual_68.pdb
13.727186203, 50.6674584766, 3.16044, 10/manual_235.pdb
20.8067359924, 21.6862915562, 3.89905, 10/manual_191.pdb
5.38561916351, 7.86284176433, -3.42019, 10/manual_144.pdb
15.4448699951, 20.0203614495, 5.28024, 10/manual_294.pdb
8.93919181824, 19.7381187402, 0.1238, 10/manual_173.pdb
11.5356330872, -20.1997286479, -49.42498, 10/manual_22.pdb
9.8600063324, -38.8473479139, -70.77727, 10/manual_41.pdb
19.1630210876, 31.3130918638, 16.12529, 10/manual_298.pdb
22.8577461243, 42.2695845812, -34.86702, 10/manual_15.pdb
11.4370260239, -35.9998047024, -46.85093, 10/manual_49.pdb
9.94391918182, 25.104436858, 2.43588, 10/manual_138.pdb
19.5980625153, -7.38874731156, -34.78917, 10/manual_45.pdb
7.75443267822, 9.58810793168, -6.60366, 10/manual_172.pdb
13.0753002167, 84.0542143538, 4.09482, 10/manual_223.pdb
17.0140304565, -24.9770640443, -45.85442, 10/manual_33.pdb
15.4107618332, -41.8965856417, -60.56843, 10/manual_112.pdb
8.28240871429, 11.3052285391, -3.85886, 10/manual_202.pdb
11.6511926651, 24.0433025314, 2.89849, 10/manual_284.pdb
13.0843505859, 24.8126197726, 5.80831, 10/manual_231.pdb
11.369720459, -33.4982030691, -72.83644, 10/manual_18.pdb
